name	ingrient	url	pic	step	instrouction	comment
Seabreeze (layered version)	"{'Ketel One Vodka': '2 oz', 'Cranberry juice drink': '3 oz', 'Freshly squeezed pink grapefruit juice': '1 1/2 oz', 'Freshly squeezed lime juice': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1806/seabreeze-layered-version	https://cdn.diffords.com/contrib/stock-images/2017/1/18/2017d656fa09860e6b03d08143ba47b2d346.jpg	POUR cranberry juice into ice-filled glass. SHAKE other ingredients with ice and carefully strain into glass to LAYER over the cranberry juice. Serve with stirrer and instruct drinker to mix layers prior to drinking.	This layered version of the simple Seabreeze looks great but the layers require stirring together by the drinker to produce a balanced drink.	null
Seelbach	"{'Bourbon whiskey': '1 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', ""Peychaud's or other Creole-style bitters"": '2 dash', 'Angostura or other aromatic bitters': '2 dash', 'Brut Champagne': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1807/seelbach	https://cdn.diffords.com/contrib/stock-images/2017/1/19/2017086e7ff98655574b53b0d7cae4de45e2.jpg	POUR first four ingredients into chilled glass. TOP with champagne.	A champagne cocktail fortified with bourbon and triple sec liqueur.	null
Sensation	"{'Mint leaves': '12 fresh', 'Rutte Dry Gin': '2 oz', 'Luxardo Maraschino liqueur': '3/4 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Giffard Sugar Cane Syrup': '1/6 oz', 'Chilled water (omit if using wet ice)': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1808/sensation	https://cdn.diffords.com/contrib/stock-images/2017/1/20/20179098d3bbd726e1ac0d7e4f94623cc08f.jpg	"Lightly MUDDLE mint (just to bruise) in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass."	"Fresh, fragrant and balanced."	null
Sentimental Melody	"{'Grapefruit preserve': '2 spoon', 'Bacardi Carta Blanca light rum': '2 oz', 'De Kuyper Triple Sec (40%)': '1/4 oz', 'St Germain Elderflower Liqueur': '1/2 oz', 'Cranberry juice drink': '3/4 oz', 'Pomegranate juice': '1/4 oz', 'Freshly squeezed lime juice': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2575/sentimental-melody	https://cdn.diffords.com/contrib/stock-images/2017/1/21/2017a9c887010eee43319ef261d2f0ae07df.jpg	"STIR grapefruit preserve and rum in base of a shaker to dissolve the jam. Add other ingredients, SHAKE with ice and fine strain into chilled glass."	A twisted Daiquiri with rich berry fruit.	null
S?quito	"{'Havana Club 7yo rum': '2 oz', 'Freshly squeezed orange juice': '1 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Grenadine Syrup': '1/2 oz', 'Giffard Banane du Br?sil': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4404/sequito	https://cdn.diffords.com/contrib/stock-images/2018/4/43/2018b525ccfd415dc04c1ee2e7cfc91198ca.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Sabrina Mailhot says of her drink, ¡§S?quito is Spanish for ¡¥entourage¡¦ ¡V the group of people that surround us, or in this case, community and family. The drink is a homage to the community of bartenders I am now fortunate to call friends. After watching my mentors go through their ¡¥Legacy¡¦ experience, I thought now was the perfect occasion to share my story and help my community grow to become part of the BACARD? family.¡¨"	null
Serendipity (by Colin Field)	"{'Mint leaves': '8 fresh', 'Calvados brandy': '1 1/2 oz', 'Pressed apple juice': '1 1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Brut Champagne': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2748/serendipity-by-colin-field	https://cdn.diffords.com/contrib/stock-images/2017/1/24/2017a131f5bcb2a79ae3868a475a1936a561.jpg	SHAKE first four ingredients with ice and fine strain into ice-filled glass. TOP with champagne.	"Spirity, minty apple invigorated by a splash of champagne."	null
Serendipity (by Jamie Stephenson)	"{'Blackberries': '6 fresh', 'Rutte Dry Gin': '1 oz', 'Giffard Vanille de Madagascar': '1/2 oz', 'Cranberry juice drink': '3 oz', 'Freshly squeezed lemon juice': '1/4 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Giffard Cassis Noir de Bourgogne': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1809/serendipity-by-jamie-stephenson	https://cdn.diffords.com/contrib/stock-images/2017/1/23/20175849295b3194389a1b416d8b0a8a51b8.jpg	"MUDDLE blackberries in in base of shaker. Add other ingredients, SHAKE with ice and strain into glass filled with crushed ice."	"Long, red, fruity, vanilla."	null
Settle Petal	"{'Rutte Dry Gin': '2 oz', 'Cucumber flavoured vodka': '1 oz', 'Rose water': '1/2 oz', 'Vanilla sugar syrup': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1810/settle-petal	https://cdn.diffords.com/contrib/stock-images/2017/1/25/2017ab1091d40aba7448fadc646a915392e9.jpg	STIR all ingredients with ice and strain into chilled glass.	An aptly named floral cocktail.	"[['I found the rosewater overpowering. My second attempt reduced the rosewater by 2/3, making it far less cloying.']]"
Seven & Seven Highball	"{'Bourbon whiskey': '1 1/2 oz', 'Lemon-lime soda (Sprite/&-Up)': '3 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/5162/seven-and-seven-highball	https://cdn.diffords.com/contrib/stock-images/2020/05/5ed26215dca85.jpg	POUR all ingredients into ice-filled glass.	Whiskey and lemon-lime soda. It might lack sophistication but it's easy and tasty.	null
Seventh Heaven No.2	"{'Rutte Dry Gin': '1 1/2 oz', 'Luxardo Maraschino liqueur': '1/2 oz', 'Freshly squeezed pink grapefruit juice': '1/3 oz', 'Chilled water (omit if using wet ice)': '1/3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1764/seventh-heaven-no2	https://cdn.diffords.com/contrib/stock-images/2017/1/38/2017415c59e3e4366ff70749b21d85f9685c.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Grapefruit citrus bitterness balances rich floral maraschino liqueur in this delicately balanced gin-based cocktail.	null
Seventh Son	"{'Cognac VSOP': '1 1/2 oz', 'Cherry Heering Liqueur': '1/2 oz', 'Rose sugar syrup': '1/2 oz', 'Budweiser Budvar': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/3707/seventh-son	https://cdn.diffords.com/contrib/stock-images/2016/5/30/201662f089dec5576bbd5913a0c86145f80d.jpg	SHAKE first 3 ingredients with ice and strain into chilled glass. Carefully pour beer to FLOAT on top of drink.	"Cognac forms the base of this cocktail which resembles a luxurious glass of beer, and indeed beer tops the drink. Rich cherry and rose lightly sweeten."	null
Sex On The Beach	"{'Peachtree Liqueur': '2/3 oz', 'Freshly squeezed orange juice': '1 oz', 'Fresh pressed pineapple juice': '1 oz', 'Ketel One Vodka': '1 1/2 oz', 'Cranberry juice drink': '1 oz', 'Giffard Framboise de Ronce (black raspberry liqueur)': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4266/sex-on-the-beach	https://cdn.diffords.com/contrib/stock-images/2017/8/48/2017fb51df4432cba9574b715e6b56a6070e.jpg	SHAKE first three ingredients (the 'beach' part) with ice and strain into ice-filled glass. Then SHAKE the last three ingredients (the 'sex' part) with ice and strain into glass to sit on top of the 'beach' base layer. Serve with stirrer and instruct drinker to mix layers together before drinking.	"Sweet fruitiness masks the alcohol in this easy drinking, long cocktail. ""Sex"" is associated with red (e.g.red light district) and is represented in this drink in the form of vodka, cranberry juice, and black raspberry liqueur. These sexy ingredients sit atop the sandy yellow ""beach""¡V consisting peach schnapps, orange juice, and pineapple juice."	null
Sgroppino / Sorbetto	"{'Ketel One Vodka': '1/2 oz', 'Single cream / half-and-half': '1/4 oz', 'Prosecco sparkling wine': '1 1/2 oz', 'Lemon sorbet': '2 scoop'}"	https://www.diffordsguide.com/cocktails/recipe/1813/sgroppino-sorbetto	https://cdn.diffords.com/contrib/stock-images/2017/1/41/20175b5f255694b63ffc204dff9f2f5c1302.jpg	BLEND all ingredients without additional ice and serve in chilled glass.	Lemon zest twist	null
Shadow Boxer	"{'Novo Fogo Silver cacha?a': '1 1/2 oz', 'Italian red bitter liqueur': '3/4 oz', 'Martini Extra Dry vermouth': '3/4 oz', 'Giffard Pamplemousse liqueur': '1/4 oz', ""Eau-de-Vie d'Abricot"": '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4233/shadow-boxer	https://cdn.diffords.com/contrib/stock-images/2017/6/20/2017ed3b00aae8459da5e3a1c579add0a2d2.jpg	STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).	As the name suggests this is a punchy cocktail ¡V spirituous and bittersweet with a long bitter finish. Far from being a crowd-pleaser.	null
Shady Grove Cooler	"{'Rutte Dry Gin': '2 oz', 'Freshly squeezed lime juice': '1 oz', 'Giffard Sugar Cane Syrup': '1/2 oz', 'Thomas Henry Ginger Ale': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1768/shady-grove-cooler	https://cdn.diffords.com/contrib/stock-images/2017/1/42/20177ee00e79f24720dda2329d13fe3840f7.jpg	"SHAKE first three ingredients with ice and strain into ice-filled glass. TOP with ginger ale, lightly stir and serve with straws."	Long and refreshing with lime freshness and a hint of ginger.	null
Shaft	"{'Cold brew coffee': '2 oz', 'Ketel One Vodka': '1 oz', 'Irish cream liqueur': '1 oz', 'Coffee liqueur': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4816/shaft	https://cdn.diffords.com/contrib/stock-images/2019/09/5d7253df09212.jpg	SHAKE all ingredients with ice and fine strain into ice-filled glass. Serve with a straw.	Irish cream liqueur adds a creamy mocha not to this riff on a Vodka Espresso.	null
Shakerato	{'Italian red bitter liqueur': '1 1/2 oz'}	https://www.diffordsguide.com/cocktails/recipe/1769/shakerato	https://cdn.diffords.com/contrib/stock-images/2017/1/44/20171ebf4ff1e05e5f29727c1ee8fcf0a619.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Campari lovers only need apply.	null
Shaky Pete¡¦s Ginger Brew	"{'Rutte Dry Gin': '1 1/2 oz', 'Freshly squeezed lemon juice': '2 oz', 'Ginger sugar syrup': '2 oz', 'British bitter ale': '4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3241/shaky-petes-ginger-brew	https://cdn.diffords.com/contrib/stock-images/2013/10/56/201376b7e01644a6dbff0cf8e86aa0b81caf.jpg	Blitz BLEND the first three ingredients with two ice cubes for ten seconds. Fine strain into chilled glass and TOP with beer. See Origin for Pete's original homemade ginger syrup.	Imagine a ginger flavoured shandy with a kick ¡V pretty much describes this gin laced lemon and ginger flavoured beer-tail.	null
Shamrock	"{'Irish whiskey': '1 1/2 oz', 'Martini Extra Dry vermouth': '1 1/2 oz', 'Green Chartreuse liqueur': '1/2 oz', 'Giffard Peppermint Pastille cr?me de menthe': '1/2 oz', 'Chilled water (omit if using wet ice)': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1814/shamrock	https://cdn.diffords.com/contrib/stock-images/2016/3/04/20168641acfaafa2ae3f3c61204cd07dfd84.jpg	STIR all ingredients with ice and strain into chilled glass.	One for St Patrick's Day.	null
Shamrock (bourbon based)	"{'Bourbon whiskey': '2 1/2 oz', 'Giffard Peppermint Pastille cr?me de menthe': '1/4 oz', 'Martini Rosso sweet vermouth': '1 oz', 'Angostura or other aromatic bitters': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/1770/shamrock-bourbon-based	https://cdn.diffords.com/contrib/stock-images/2016/3/05/2016ac86fd9ced465a29c1c3cd7b4f04466f.jpg	STIR all ingredients with ice and strain into chilled glass.	Basically a sweet Manhattan with a dash of green cr?me de menthe.	null
Shamrock Express	"{'Espresso coffee (freshly made & hot)': '1 1/2 oz', 'Butterscotch liqueur': '3/4 oz', 'Ketel One Vodka': '1 oz', 'Irish cream liqueur': '1 oz', 'Giffard Sugar Cane Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1815/shamrock-express	https://cdn.diffords.com/contrib/stock-images/2017/1/45/20177f4b71b2d9609623595db9b8c328ff42.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Creamy coffee with the sweetness of butterscotch.	null
Shandygaff	"{'Budweiser Budvar': '2?3 fill glass with', 'Thomas Henry Ginger Ale': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2576/shandygaff	https://cdn.diffords.com/contrib/stock-images/2017/1/46/20172bb2bf65632cbbb64ea5b47601d8bbbb.jpg	"POUR ale into glass, TOP with ginger ale."	Sandygaff	null
Shark Bite	"{'Navy rum (54.5% alc./vol.)': '2 oz', 'Freshly squeezed orange juice': '3 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Grenadine Syrup': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1816/shark-bite	https://cdn.diffords.com/contrib/stock-images/2017/1/47/20173129082974694963580d48bf493a1860.jpg	BLEND first three ingredients with 18oz scoop crushed ice and pour into glass. POUR grenadine around edge of the drink. Do not stir before stirring.	Strong rum and orange juice. A tad sweet but easy to drink.	null
Shark's Tooth No.1	"{'White overproof rum': '2 1/2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Giffard Grenadine Syrup': '1/4 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2197/sharks-tooth-no1	https://cdn.diffords.com/contrib/stock-images/2017/1/58/2017466882c9a796ff7ad33dc2f2c14bd15e.jpg	SHAKE first five ingredients with ice and strain into ice-filled glass. TOP with soda and serve with straws.	Salmon-pink in colour and heavily influenced by the flavoursome overproof rum.	null
Shark's Tooth No.3	"{'Bacardi Carta Blanca light rum': '2 1/2 oz', 'Freshly squeezed lemon juice': '1 oz', 'Giffard Grenadine Syrup': '1/2 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2577/sharks-tooth-no3	https://cdn.diffords.com/contrib/stock-images/2017/1/59/20173316003695433446ec9aef948a77c3b0.jpg	SHAKE first three ingredients with ice and strain into ice-filled glass. TOP with soda and serve with straws.	Sounds hard; looks pink. Tastes reminiscent of a dilute Bacardi Cocktail.	null
Sharman-Cox Daiquiri	"{'Bacardi Carta Blanca light rum': '2 oz', 'De Kuyper Blue Cura?ao': '1/3 oz', 'Freshly squeezed lime juice': '1/4 oz', 'Freshly squeezed lemon juice': '1/4 oz', 'Giffard Sugar Cane Syrup': '1/3 oz', 'Pasteurised egg white': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3237/sharman-cox-daiquiri	https://cdn.diffords.com/contrib/stock-images/2013/10/05/20139d97b1c612f3375a591609275c9a6946.jpg	SHAKE all ingredients with ice and fine strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.	A foam-topped blue riff on two classic cocktails which honours two men named Cox as well as our friend Hannah Sharman-Cox.	null
She's Like	"{'Kleos Mastiha': '1 1/3 oz', 'Suze gentian liqueur': '2/3 oz', 'Celery bitters': '3 dash'}"	https://www.diffordsguide.com/cocktails/recipe/4126/shes-like	https://cdn.diffords.com/contrib/stock-images/2017/4/16/201769d26053607462dd8bc2b666566f779a.jpg	STIR all ingredients with ice and strain into chilled glass.	"An unlikely combination of big rich flavours, but when served ice-cold this is either a very interesting Mediterranean aperitivo or a palate cleansing digestivo."	null
Sherry Cobbler	"{'Oloroso sherry': '2 oz', 'Pedro Xim?nez sherry': '1/2 oz', 'Luxardo Maraschino liqueur': '1/6 oz', 'Giffard Sugar Cane Syrup': '1/6 oz', 'Fresh pressed pineapple juice': '1/4 oz', 'Freshly squeezed orange juice': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2895/sherry-cobbler	https://cdn.diffords.com/contrib/stock-images/2017/4/09/201770a2c82936adfe831b833bedb15f6dcc.jpg	SHAKE all ingredients with ice and fine strain into a glass filled with crushed ice.	"Pineapple wedge, orange slice, mint sprig bouquet & seasonally berry"	null
Sherry Herbst	"{'Straight bottled-in-bond rye whiskey': '2/3 oz', 'Bourbon whiskey': '2/3 oz', 'Carpano Punt E Mes': '1/2 oz', 'Falernum liqueur': '1/3 oz', 'Oloroso sherry': '1/3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4199/sherry-herbst	https://cdn.diffords.com/contrib/stock-images/2017/6/52/201764c91a1ca0c716a132e91cf769092154.jpg	STIR all ingredients with ice and strain into ice-filled glass.	"Subtle vermouth and falernum sweetness takes the edge off this after-dinner whiskey charged, sipper of a cocktail."	null
Sherry Sour	"{'Palo cortado sherry': '2 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Giffard Sugar Cane Syrup': '1/2 oz', 'Pasteurised egg white': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2578/sherry-sour	https://cdn.diffords.com/contrib/stock-images/2017/1/59/2017b9dbaccce90b410a3fa349bba3bdfd24.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	The huge flavour of sherry is freshened by lemon juice and rounded by egg white.	null
Shirley Temple (Non-alcoholic)	"{'Giffard Grenadine Syrup': '1?4 shot', 'Freshly squeezed lemon juice': '1?4 shot', 'Thomas Henry Ginger Ale': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1817/shirley-temple	https://cdn.diffords.com/contrib/stock-images/2017/1/00/20175462cdcf6dc2cfd017b69223bef79bbf.jpg	"POUR ingredients into ice filled glass, lightly stir and serve with straws."	I've added a splash of lemon juice to the usual recipe. It's still not that exciting.	null
Showbiz	"{'Ketel One Vodka': '1 1/2 oz', 'Giffard Cassis Noir de Bourgogne': '2/3 oz', 'Freshly squeezed pink grapefruit juice': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1771/showbiz	https://cdn.diffords.com/contrib/stock-images/2017/1/01/2017ebc3306c139888bdfa15b855331827bd.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Sweet cassis soured with grapefruit and fortified with vodka.	null
Showgirl Cocktail	"{'Aperol or other Italian red aperitivo': '1/2 oz', 'Martini Riserva Speciale Ambrato': '1/2 oz', 'Ketel One Vodka': '1/3 oz', 'Rose petal liqueur': '1/3 oz', 'Giffard Framboise de Ronce (black raspberry liqueur)': '1/6 oz', 'Brut Champagne': '3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4190/showgirl-cocktail	https://cdn.diffords.com/contrib/stock-images/2017/6/27/2017082fefbb423de9f1adc14264f3d7746d.jpg	STIR all ingredients with ice and strain into chilled glass.	Wonderfully floral ¡V flavours of rose and raspberry dominate with dry vermouth adding balance and complexity.	null
